"n_sov"	"ratio_n_sov_tot"	"ratio_n_sov_sp"
36674	0.070654781055718	0.764392013005961
"n_sovGrp"	"ratio_n_sovGrp_stot"	"ratio_n_sovGrp_sp"	"ratio_n_sovGrp_sov"	"o"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Mo-Fr 12:00-15:00"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 11:00-23:00"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Mo-Su 09:00-19:00"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Mo-Sa 12:00-14:30,19:00-22:30"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Mo-Su 11:30-14:30, 17:30-23:30"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Mo-Fr 12:00-24:00; Sa,Su 00:00-02:00,12:00-24:00"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Mo-Su 11:00-22:00; Fr,Sa 11:00-23:00"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Mo-Th 11:00-22:00;Fr 11:00-23:00;Sa 12:00-23:00;Su 12:00-22:00"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Mo-Sa 09:00-21:00; Su 09:00-20:00"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Mo-Su 11:30-00:00"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Tu-Su 12:00-21:00"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Mo-Su 11:30-15:00, 17:30-23:00"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Sa-Su 00:00-24:00"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Mo-Sa 11:00-15:00"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Tu-Su 12:00-14:30,18:00-23:00"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Mo-Sa 17:30-22:00"
10	0.000019265632616	0.000208428863229	0.00027267273818	"Tu-Su 11:30-24:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Fr 10:00-15:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Tu-Su 17:30-22:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"11:00-14:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"We-Su 11:00-24:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"11:30 - 23:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Su-Sa 11:00-22:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Fr 10:00-20:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Su 11:00-19:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Su 12:00-24:00; Fr,Sa 12:00-06:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Sa 08:00-20:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Su 10:00-22:00; Fr,Sa 10:00-23:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Su-Th 11:30-23:00; Fr-Sa 11:30-24:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Tu-Su 11:30-15:00,17:30-23:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Sa 08:00-23:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Fr 11:00-22:00;Sa 12:00-22:00;Su 12:00-21:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Su 10:00-17:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"7:00-22:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"We-Su 11:30-22:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"WD 11:00-24:00; Sa,Su,PH 10:00-24:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"12-22"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Su 11:30-14:30,17:00-24:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Tu-Su 10:00-21:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Su 11:00-14:30,17:00-24:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Fr 07:30-15:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"10:00 - 24:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Su 17:00-02:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"10:00-23:30"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Sa 12:00-21:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Tu-Su 16:00-22:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Sa 12:00-22:00; Su 12:00-21:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Su 11:30-14:00,17:30-23:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-21:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Su 08:00-01:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Su 11:30-15:00, 17:30-23:30"
9	0.000017339069354	0.000187585976906	0.000245405464362	"11:30-15:00, 17:30-23:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Sa 10:00-18:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"12:00-20:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Fr 09:00-14:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"10:00-26:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Fr 10:30-14:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Fr 11:00-24:00; Sa,Su 00:00-01:00,11:00-24:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Su-Th 11:00-24:00; Fr-Sa 11:00-01:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Su 10:00-23:30"
9	0.000017339069354	0.000187585976906	0.000245405464362	"10:30-22:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"10:00-25:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"We-Su 12:00-22:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"11-23"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Sa 09:00-21:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Fr 11:00-17:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Fr 11:00-21:00; Sa-Su 12:00-21:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"Mo-Su 17:30-23:00"
9	0.000017339069354	0.000187585976906	0.000245405464362	"10:00-19:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Fr 12:00-24:00; Sa,Su 00:00-06:00,12:00-24:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Fr 10:00-24:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Sa 11:30-15:00,17:30-23:00; Su 11:30-23:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Sa 09:00-23:00; Su 09:00-22:30"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Tu-Su 11:30-14:30,17:00-23:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Su 10:00-22:30"
8	0.000015412506093	0.000166743090583	0.000218138190544	"07:00-24:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Su 12:00-15:00,18:00-23:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"12:00 - 00:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Sa 11:30-21:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"We-Su 12:00-21:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Fr 11:00-23:00; Sa-Su 12:00-23:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"16:00-21:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"11:30-14:30, 17:30-23:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Tu-Sa 17:00-22:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Su 00:00-24:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Fr 10:00-23:00; Sa-Su 11:00-23:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"11:00 - 21:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"9:00-23:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Fr 08:00-23:00; Sa,Su 09:00-23:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Sa 09:00-21:00; Su 10:00-20:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"10:30-24:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Fr 12:00-18:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"12:00-21:30"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Su 12:00-15:00,19:00-24:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"18:00-22:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"09:00-01:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"08:00-00:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"11:00-2:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Tu-Sa 17:00-24:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Su-Sa 11:00-23:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Sa 11:00-24:00; Su,PH 12:00-24:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"11:30-14:30,17:30-23:30"
8	0.000015412506093	0.000166743090583	0.000218138190544	"10-22"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Su 07:30-23:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Fr 08:30-15:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Th 11:00-22:00; Fr-Su 11:00-23:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Tu-Su 11:30-14:30,17:30-22:30"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Fr 07:00-14:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Sa 09:00-24:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"11:30-14:30"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Sa 10:00-22:00; Su 10:00-21:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Su 16:00-01:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Su 11:30-14:30,17:30-22:30"
8	0.000015412506093	0.000166743090583	0.000218138190544	"8:00-22:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"We-Su 11:00-20:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Sa 17:30-24:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"12-23"
8	0.000015412506093	0.000166743090583	0.000218138190544	"16:00-24:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Sa 10:00-21:00; Su 10:00-20:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"10"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Su 11:30-21:30"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Su-Sa 11:00-21:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Mo-Th 11:30-14:30, 18:30-22:00; Fr-Sa 11:30-14:30, 18:30-22:30; Su 11:30-14:30, 18:30-22:00"
8	0.000015412506093	0.000166743090583	0.000218138190544	"24"
8	0.000015412506093	0.000166743090583	0.000218138190544	"Su-Fr 12:00-15:30,19:00-22:30; Sa 12:00-23:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Fr 11:00-19:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 7:00-22:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 11:00-21:00; Fr,Sa 11:00-22:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 06:00-21:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"17:00-21:30"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 07:30-22:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Sa 08:00-24:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"11:30-20:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Tu-Su 11:00-21:30"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 11:30-14:30,17:00-22:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"10:00 - 23:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Th 11:00-22:00;Fr-Sa 11:00-23:00;Su 11:00-21:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Tu-Su 11:30-14:00,17:00-23:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Tu-Su 17:30-23:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Sa 11:00-22:00;Su 12:00-22:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Tu-Su 12:00-22:30"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Fr 11:30-15:30"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 18:00-00:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 11:00-15:00,18:00-24:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 14:00-22:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 11:30-14:30,17:00-23:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 12:00-14:30,19:00-23:30"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-We 08:00-20:00; Th, Fr 08:00-21:00; Sa 08:00-20:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Tu-Su 11:30-22:30"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Fr 10:00-22:00; Sa,Su 11:00-22:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 10:00-23:00; Fr,Sa 10:00-24:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Tu-Sa 12:00-24:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"We-Su 10:00-24:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 08:00-17:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Sa 11:30-23:00; Su 11:30-22:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"06:00-21:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Fr 09:00-24:00; Sa,Su 12:00-24:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Th 11:00-21:00; Fr-Sa 11:00-22:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 07:00-14:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Tu-Su 09:00-24:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"11:30-15:00,17:30-23:30"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Su-Th 11:00-22:00, Fr-Sa 11:00-23:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"12"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 18:00-02:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Fr 11:30-18:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"11-21"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Fr 11:15-14:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 17:30-22:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Fr 11:00-22:00;Sa-Su 13:00-22:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 08:30-22:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Tu-Su 11:00-20:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"06:00-24:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"8:00-23:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Fr 10:00-18:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 07:00-20:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Th 11:00-23:00; Fr,Sa 11:00-24:00; Su 11:00-22:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 00:00-03:00,12:00-24:00; Fr,Sa 00:00-06:00,12:00-24:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"07:00-21:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Tu-Su 10:00-18:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 11:00-14:00,17:00-23:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Sa 10:00-22:00;Su 11:00-22:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"10-23"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 15:00-23:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"07:00-14:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Su-Th 11:00-23:00;Fr-Sa 11:00-24:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Sa 11:00-21:00; Su 11:00-20:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"07:00-20:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Su 17:30-24:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Tu-Su 12:00-15:00,18:00-23:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Sa 11:00-19:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Th 11:00-22:00;Fr-Sa 11:00-23:00;Su 12:00-22:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Tu-Su 11:30-14:30,17:30-24:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"08:00-01:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Fr 11:30-14:30"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Tu-Su 12:00-20:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"19:00-21:30"
7	0.000013485942831	0.00014590020426	0.000190870916726	"Mo-Fr 08:00-18:00"
7	0.000013485942831	0.00014590020426	0.000190870916726	"We-Su 09:00-24:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Tu-Su 12:00-15:00,18:00-24:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Su 10:00-22:00; Fr,Sa 10:00-24:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Fr 10:30-13:30"
6	0.00001155937957	0.000125057317937	0.000163603642908	"08:00 - 23:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Tu-Su 11:00-01:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"07:00-15:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Tu-Su 11:30-14:30,17:30-22:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Su 11:30-14:00,17:00-22:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"12-24"
6	0.00001155937957	0.000125057317937	0.000163603642908	"We-Mo 10:00-24:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"We-Su 17:00-23:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Tu-Sa 11:00-23:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Fr 08:00-20:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Tu-Sa 17:00-23:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Su-Th 10:00-24:00; Fr-Sa 10:00-01:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Su 12:00-14:30,18:00-23:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"11:00-14:00,17:00-24:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"10:30-22:30"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Fr 11:00-24:00; Sa,Su 00:00-02:00,11:00-24:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"12:00-2:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Fr 08:00-14:30"
6	0.00001155937957	0.000125057317937	0.000163603642908	"12:00-19:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Fr 11:00-23:00; Sa,Su 12:00-23:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Su 09:30-22:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"We-Su 11:00-19:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Su-Th 11:30-23:00; Fr-Sa 11:30-23:30"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Sa 11:00-23:00; Su 17:00-23:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Sa 16:00-23:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Su 13:00-21:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"11:30-14:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"10-24"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Su-Th 06:00-22:00; Fr-Sa 06:00-23:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Sa 08:00-21:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Su-Th 12:00-24:00; Fr-Sa 12:00-01:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Su 12:00-15:00,19:00-23:30"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Th 11:00-21:00; Fr-Sa 11:00-22:00; Su 12:00-21:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Fr 11:00-23:00;Sa-Su 13:00-23:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Fr 07:30-14:30"
6	0.00001155937957	0.000125057317937	0.000163603642908	"We-Su 11:00-21:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"09:00-17:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Sa 10:00-23:00; Su 12:00-23:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Su 12:00-22:00; Fr,Sa 12:00-23:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Fr 07:00-16:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Sa 08:00-15:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"9:00-22:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"11:00 - 00:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Tu-Sa 11:00-21:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Su 17:00-21:30"
6	0.00001155937957	0.000125057317937	0.000163603642908	"11:00-14:00,17:00-22:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Fr 08:00-21:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Fr 11:30-16:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"12:00 - 21:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Sa 11:30-22:30"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Sa 11:00-14:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Th 10:00-22:00; Fr-Sa 10:00-23:00; Su 10:00-22:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"14:00-22:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"08:00-02:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Sa 12:00-15:00,19:00-23:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"07:30-22:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"12:00 - 24:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Su 12:00-23:00; Fr,Sa 12:00-24:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Fr 11:00-21:00;Sa-Su 12:00-21:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Sa 11:00-24:00; Su 11:00-22:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Su 11:00-26:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Su 12:00-14:30,19:00-23:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Sa 17:30-23:00"
6	0.00001155937957	0.000125057317937	0.000163603642908	"Mo-Th 10:00-22:00; Fr 10:00-24:00; Sa 11:00-24:00; Su 11:00-22:00"
