"n_sp"	"ratio_n_sp_stot"
47978	0.092432652164783
"n_spGrp"	"ratio_n_spGrp_stot"	"ratio_n_spGrp_sp"	"o"
1	0.000001926563262	0.000020842886323	"Tu-Th 11:30-14:30,17:00-22:00;Fr 11:30-14:30,17:00-23:00;Sa 17:00-23:00;Su 17:00-22:00"
1	0.000001926563262	0.000020842886323	"""only in summer"""
1	0.000001926563262	0.000020842886323	"""only on reservation"""
1	0.000001926563262	0.000020842886323	"Tu-Sa 12:00-23:00; Su 11:30-21:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 18:00+; Su 12:00-14:00,18:00+; Mo off"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:00-15:00; Mo-Fr 17:00-23:00; Sa-Su 11:00-15:00; Sa-Su 17:00-02:00"
1	0.000001926563262	0.000020842886323	"May-Sep: Th-Su,PH 14:00+; Oct-Apr: Sa-Su 14:00+ || ""nach Vereinbarung"""
1	0.000001926563262	0.000020842886323	"Fr-We 11:00-24:00, Tu off"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:15-13:30"
1	0.000001926563262	0.000020842886323	"Mo-We 10:00-23:00;Th-Fr 10:00-01:00;Sa 17:00-01:00;Su off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 09:00-18:00; Su 13:00-18:00"
1	0.000001926563262	0.000020842886323	"Su-Th 12:00-15:30,19:00-24:00;Fr-Sa 12:00-15:30,19:00-01:00"
1	0.000001926563262	0.000020842886323	"Mo 17:00-23:30; Tu-Sa 11:00-14:30, 17:00-23:30; Su off"
1	0.000001926563262	0.000020842886323	"Su-Sa 07:00-23:00"
1	0.000001926563262	0.000020842886323	"Su-Fr 12:00-24:00;Sa 17:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo 11:00-15:00,17:00-24:00; Tu-Sa 00:00-01:00,11:00-15:00,17:00-24:00; Su 00:00-01:00,11:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Tu 11:00-21:00;We-Fr 11:00-22:00;Sa 12:00-22:00;Su off"
1	0.000001926563262	0.000020842886323	"Mo,We,Th,Fr,Sa,Su 11:00-14:00; Mo,We,Th,Su 17:30-22:30; Fr,Sa 17:30-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 06:30-10:00,18:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 9:00-18:00; Su 11:00-18:00"
1	0.000001926563262	0.000020842886323	"Su,Mo 08:30-14:30;Tu-Sa 08:30-21:30"
1	0.000001926563262	0.000020842886323	"Lunch: 1130-1430 Dinner: 1730-2200"
1	0.000001926563262	0.000020842886323	"Mo-Fr 17:30-21:30; Sa,Su 11:30-14:30,17:30-21:30"
1	0.000001926563262	0.000020842886323	"Tu-Sa 11:30-14:00,16:00-22:45; Su 11:30-14:00,17:00-22:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 9:30-23:00; Tu-Su 11:30-20:30 open ""warme Küche"""
1	0.000001926563262	0.000020842886323	"Tu-Fr 10:00-14:00"
1	0.000001926563262	0.000020842886323	"Tu-Th 12:00-13:00,17:00-19:30; Fr,Sa 12:00-13:00,17:00-22:00; Su 12:00-13:00"
1	0.000001926563262	0.000020842886323	"Tu-Th 17:00-21:00; Fr-Su,PH 11:00-14:00,17:00-21:00"
1	0.000001926563262	0.000020842886323	"Tu-Th 10:30-13:30,16:00-23:00; Fr 10:30-13:30,16:00-24:00; Sa 10:30-13:30,16:00-20:00; Su 10:00-13:30,16:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo,Tu 10:00-17:00; We,Th 10:00-21:00; Fr,Sa 10:00-21:30; Su 10:00-20:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 11:00-24:00; Sa,Su 10:00-24:00"
1	0.000001926563262	0.000020842886323	"Fr-Sa 11:00-18:00;Su 11:00-17:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 12:00-14:30,18:00-23:30; Sa 18:00-23:30"
1	0.000001926563262	0.000020842886323	"Mo off;Tu-Th 17:00-23:00;Fr-Sa 17:00-01:00;Su off"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-23:00;Fr 11:00-24:00;Sa-Su 13:00-24:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 16:30-23:00; Su 11:00-15:00; 16:30-23:00; Mo off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:15-13:15,17:15-19:15"
1	0.000001926563262	0.000020842886323	"Su-Sa 11:00-15:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:30-19:30; Su  11:30-19:30"
1	0.000001926563262	0.000020842886323	"Tu-Su 11:00-14:00; Tu-Sa 17:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 12:00-15:00,17:30-23:30; Tu off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:00+; Su 15:00+"
1	0.000001926563262	0.000020842886323	"Tu-Fr 15:00-23:00,Sa-Su 12:00-23:00"
1	0.000001926563262	0.000020842886323	"Lu-Di 08:00-02:00"
1	0.000001926563262	0.000020842886323	"Mo,Th-Sa 17:30+; Su 12:00+; Tu,We off"
1	0.000001926563262	0.000020842886323	"Th 16:00-22:00; Tu-Su 09:30-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:00-14:00,17:30-22:00; Sa-Su 11:00-22:00; Tu off"
1	0.000001926563262	0.000020842886323	"24/7 11:30-14:00, 19:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:00-14:30; Mo-Su 18:00-21:30"
1	0.000001926563262	0.000020842886323	"Lu-Th 09:00-14:30;17:00-21:15, Sa 17:00-21:15, Su 09:00-14:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 10:00-24:00"
1	0.000001926563262	0.000020842886323	"00:00-01:00; 11:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:45-14:30,17:30-22:00; Su, PH 11:45-22:00"
1	0.000001926563262	0.000020842886323	"week 2-52/2 Th 17:00+, Fr,Sa,Su 11:00+"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:00-02:00; Sa 11:00-03:00; Su 11:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:30-14:00, 18:00-23:00"
1	0.000001926563262	0.000020842886323	"We off; Mo,Tu,Th,Fr,PH We 12:00-23:00; Sa-Su 11:00-23:00; ""Mo.-Fr. Mittagstisch von 12.00-15.00Uhr"""
1	0.000001926563262	0.000020842886323	"Su-We 18:00-01:00; Th-Sa 18:00-02:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 17:00-22:00; Sa-Su 11:00-13:00,17:00-22:00"
1	0.000001926563262	0.000020842886323	"Su-Th 08:00-01:00; Fr,Sa 08:00-02:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 00:00-01:00,09:00-24:00; Fr,Sa 00:00-02:00,09:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 12:00-21:00; PH off"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:00-14:00,18:00-24:00"
1	0.000001926563262	0.000020842886323	"Midday - late, 7 d/wk"
1	0.000001926563262	0.000020842886323	"17:30-23:30; Su,PH 11:30-14:30; Mo off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 00:00-03:00,10:30-14:00,15:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-We 08:00-01:00; Fr-Sa 08:00-03:00; Su 09:00-01:00"
1	0.000001926563262	0.000020842886323	"May 1- Sep 15: open"
1	0.000001926563262	0.000020842886323	"Mo-Th 10:00-21:00;Fr 10:00-23:00;Sa 12:00-23:00;Su 12:00-21:00"
1	0.000001926563262	0.000020842886323	"18:00+; Su,Mo off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 16:30-23:00; Su 11:30-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 06:30-17:30, Sa 07:30-17:30, Su 08:00-16:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 13:00-16:00, Mo-Su 20:30-2:30"
1	0.000001926563262	0.000020842886323	"Mo-Sa 13:00-17:00, Tu-Sa 20:30-2:30"
1	0.000001926563262	0.000020842886323	"Tu-Fr 10:00-14:00,16:00-24:00;Sa 10:00-14:00;Su 10:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 10:00-01:00; Su 10:00-17:00"
1	0.000001926563262	0.000020842886323	"Apr-Sep ​Fr 17:00-20:00​,Sa 15:00-20:00,Su 12:00-18:00"
1	0.000001926563262	0.000020842886323	"Mo off;Tu-Fr 17:00-24:00;Sa 12:00-24:00;Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 17:00-01:00;Fr-Sa 16:00-01:00;Su off"
1	0.000001926563262	0.000020842886323	"Mo off;Tu-Th 16:00-24:00;Fr-Sa 16:00-01:00;Su 16:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo off;Tu 11:00-22:00;We-Fr 11:00-01:00;Sa 12:00-01:00;Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 12:00-15:00, 18:00-23:00; Sa 18:00-23:00; Su off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:30-16:00, 17:00-22:00; Su 12:00-16:00,Su 17:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-14:00, 17:00-20:00;Fr-Sa 17:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Su ""Nach Vereinbarung"""
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:30-14:30,17:00-23:00; Sa,Su 11:30-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 12:00-14:00,17:00-21:00; We 17:00-21:00; Su 11:00-14:00,17:00-21:00; Tu off"
1	0.000001926563262	0.000020842886323	"Mo off; Tu-Fr 10:30-23:00; Sa off; Su 10:30-23:00"
1	0.000001926563262	0.000020842886323	"we-su 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 12:00-14:30"
1	0.000001926563262	0.000020842886323	"Tu-We 11:00-00:00; Th 11:00-01:00; Fr-Sa 11:00-02:00; Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 00:00-03:00, 12:00-24:00; Fr-Sa 00:00-05:00, 12:00-24:00; Su 00:00-03:00, 12:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo 17:00-21:00; Tu-Su 11:00-14:00,17:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-We 09:00-17:00; Th-Fr 09:00-19:00; Sa 09:00-17:00; Su 10:00-16:30"
1	0.000001926563262	0.000020842886323	"Su-Fr 11:30-14:00,17:30-23:00; Sa 17:30-23:00;Mo off"
1	0.000001926563262	0.000020842886323	"Tu-Sa 12:00-14:00,18:00-24:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 11:30-14:00,17:30-22:00; Sa 17:30-22:00; Su 11:30-14:00,17:30-22:00"
1	0.000001926563262	0.000020842886323	"Su-Sa 11:00-26:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 11:30-15:00,18:00-23:00; Sa 11:30-15:00,18:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:30-22:00; Su 12:00 - 22:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:30-22:00; Fr-Sa 11:30-22:30; Su,PH 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo- Fr 07:30-15:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 08:00-01:00; Fr,Sa 08:00-03:00; Su,PH 09:00-01:00 || Mo-Sa 08:00-12:00 open ""Frühstück/breakfast"" || Su,PH 09:00-14:30 open ""brunch"""
1	0.000001926563262	0.000020842886323	"Mo-Th 08:00-01:00; Fr,Sa 08:00-02:00; Su,PH 09:00-01:00 || Mo-Sa 08:00-12:00 open ""Frühstück/breakfast"" || Su,PH 09:00-14:30 open ""brunch"""
1	0.000001926563262	0.000020842886323	"Mo-Su 10:00-14:00,17:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:23"
1	0.000001926563262	0.000020842886323	"Mo- Fr 11:30-14:00; Fr 17:00-22:00; Sa 17:00-22:00; Su 10:00-15:00"
1	0.000001926563262	0.000020842886323	"mo-th 17:00-23:00;fr 17:00-01:00;sa-su 13:00-01:00"
1	0.000001926563262	0.000020842886323	"Mo,Tu,We,Fr,Su 10:30-14:00,17:00-23:00; Sa 10:30-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 19:00-23:00;Su 11:30-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 00:00-01:00,10:00-24:00; Su 12:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 10:00-01:00, Su 10:00-02:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-01:00;Fr 11:00-03:00;Sa 11:00-03:00;Su 10:00-24:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 12:00-14:30;19:30-24:00; Mo off"
1	0.000001926563262	0.000020842886323	"We-Su 10:00-14:00;We-Su 17:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:00-15:00,17:00-01:00; Sa-Su 11:00-01:00"
1	0.000001926563262	0.000020842886323	"Mo off; Th-Fr 11:30-14:00,17:30-23:00; Sa 17:30-23:00; Su 11:30-14:00,17:30-03:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:00-23:00; Sa 14:00-23:00; Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 15:00-24:00; Su,PH 10:00-14:00,17:00-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 12:00-14:30,18:00-23:30"
1	0.000001926563262	0.000020842886323	"Mo-Fr 17:00-23:00; Su 11:30-14:30,17:00-23:00; Sa off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 08:15-22:30, Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 12:00-22:00; Sa,Su 12:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 00:00-01:00,11:00-24:00; Su 11:00-24:00"
1	0.000001926563262	0.000020842886323	"mo-su 10:00+"
1	0.000001926563262	0.000020842886323	"closed Mo evening"
1	0.000001926563262	0.000020842886323	"Mo-Th 17:00-21.00; Fr-Sa 17:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:30-14:30,17:00-24:00;Sa 17:00-24:00;Su 11:30-15:00,17:00-23:00;Tu off"
1	0.000001926563262	0.000020842886323	"Mo 17:00-22:30; Tu off; We-Su 11:00-22:30; Sa,PH 11:00+"
1	0.000001926563262	0.000020842886323	"Tu-Fr 16:00-23:00; Sa 11:00-23:00; Su 10:00-20:30; Mo off"
1	0.000001926563262	0.000020842886323	"Tu-Sa 12:00-15:00, 19:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:00-21:30; Tu off"
1	0.000001926563262	0.000020842886323	"Mo-Su,PH 12:00-23:00"
1	0.000001926563262	0.000020842886323	"Su-Th 10:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:00-22:00; Su,PH 11:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo,Tu,Th,Fr,Su 11:00-14:00,17:00-22:30; Sa 17:00-22:30; We off"
1	0.000001926563262	0.000020842886323	"Mo-Th 10:30-23:00; Fr 10:30-00:00"
1	0.000001926563262	0.000020842886323	"Tu-Th 17:00-23:30; Fr-Su 12:00-14:30,17:00-23:30"
1	0.000001926563262	0.000020842886323	"Mo-Sa 12:00-15:00, 17:00-23:00; Su, PH 12:00-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 12:00-14:00, 18:00-24:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 09:00-17:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:00-22:00; Sa 11:00-22:00; Su 11:00-19:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 00:00-06:00,11:00-24:00; Sa,Su 00:00-07:00,11:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo 17:00-23:00;Tu-Fr 17:00-24:00;Sa 16:00-24:00;Su 16:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 20:00-02:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 10:00-22:00; Su 17:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:00-22:30; Su 18:00-22:30"
1	0.000001926563262	0.000020842886323	"Mo-Sa 09:00-22:00; Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Apr-Oct: 11:30+"
1	0.000001926563262	0.000020842886323	"Mon-Sun 08:30-20:00"
1	0.000001926563262	0.000020842886323	"Mo,Tu,Th-Sa 17:00-23:00; Su 17:00-22:00"
1	0.000001926563262	0.000020842886323	"11:30-15:00,17:00-24:30"
1	0.000001926563262	0.000020842886323	"WD 11:30-14:00,17:00-23:00; Sa,Su,PH 11:30-23:00; Tu OFF"
1	0.000001926563262	0.000020842886323	"Tu-Su 18:30-24:00;"
1	0.000001926563262	0.000020842886323	"Mo-Fr 08:00-17:00 Sa 11:00-16:00"
1	0.000001926563262	0.000020842886323	"Mo 11:00-14:30;Tu-Sa 11:00-24:00;Su 11:00-14:30"
1	0.000001926563262	0.000020842886323	"May 22-Jun 25 Th-Su 17:30+; Jun 25-Aug 23 17:00+; Aug 24-Sep 20 Fr-Sa 17:00+"
1	0.000001926563262	0.000020842886323	"Sa,Su,Ph 11:00-24:00; Apr-Oct Tu-Fr 15:00-24:00; Nov-Mar Tu-Fr 17:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:30-16:00,17:30-20:30; Sa-Su 10:00-12:00; Sep-Jun Mo-Tu off; ; Nov-Mar off; easter-50 days-easter-7 days off"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:00-22:00; Sa-Su 10:00-12:00; Sep-Jun Mo-Tu off; Nov-Mar off; easter - 50 days - easter - 7 days off"
1	0.000001926563262	0.000020842886323	"Mo-Th 12:00-14:00; Fr,Sa 12:00-14:00,19:30-22:00"
1	0.000001926563262	0.000020842886323	"Mo off;Tu-Sa 15:00-24:00; Su 10:00-24:00;PH 10:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:30-15:00,17:30-23:30;Fr-Su 11:30-23:30"
1	0.000001926563262	0.000020842886323	"Mo-We 11:00-22:00; Th-Fr 11:00-23:00; Sa-Su 16:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 17:00-24:00; Su 12:00-14:30, 17:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 06:30-24:00 ""durchgehend warme Küche von 11:30-22:00"""
1	0.000001926563262	0.000020842886323	"Donnerstag Ruhetag"
1	0.000001926563262	0.000020842886323	"Mo-Fr 06:00-13:00; Sa-Su 06:00-14:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 16:30-23:00, Sa 15:00-23:00, Su 09:30-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 17:00-24:00; Su 11:00-15:00"
1	0.000001926563262	0.000020842886323	"Tu-Th 11:00-21:00; Fr 11:00-22:00; Sa 12:00-22:00; Su 12:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:00-23:00; We off; Th off; Fr 11:00-24:00; Su 12:00-24:00"
1	0.000001926563262	0.000020842886323	"summer 12:00+,18:00+ ""outside season open some days"""
1	0.000001926563262	0.000020842886323	"Mo-Fr 00:00-04:00,12:00-24:00; Sa,Su 00:00-04:00,18:00-24:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 17:00-23:00 ; Sa  13:00-23:00;  Su 10:30- 23:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 13:00-16:00, 19:30-23:30; We off; Dec off"
1	0.000001926563262	0.000020842886323	"We-Su,Mo 12:00-15:00,18:00-24:00; Tu off"
1	0.000001926563262	0.000020842886323	"Mo-Fr 13:00-20:00"
1	0.000001926563262	0.000020842886323	"Mo 08:30-19:00; Tu,We 07:30-19:00; Th 07:30-19:30; Fr 07:30-20:00; Sa 07:30-18:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 12:00-22:00;Tr-Su 12:00-23:00;"
1	0.000001926563262	0.000020842886323	"Mo-Fr,Su 11:00-22:00; Sa 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Su-Fr 16:30-22:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 18:00-22:00; Sa,Su 12:00-15:00,18:00-22:00"
1	0.000001926563262	0.000020842886323	"05:00-21:30"
1	0.000001926563262	0.000020842886323	"Mo-Fr 07:00-20:00;Sa 08:00-20:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 17:00+;Su 11:00-14:00; Su 17:00+"
1	0.000001926563262	0.000020842886323	"18:00-23:00; Su 11:30-14:30; May-Sep 11:30-14:30"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:30-15:00, 17:00-21:30"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:00-01:00; SU 10:00-24:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 11:00-13:30; 17:00-20:30"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:30-13:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 11:00-14:30,17:30-22:30; Mo off"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-21:00;Fr 11:00-23:30;Sa 12:00-23:30;Su 13:00-20:00"
1	0.000001926563262	0.000020842886323	"9:00+"
1	0.000001926563262	0.000020842886323	"We-Fr 14:00-22:00; Su,PH 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Opening Summer 2014"
1	0.000001926563262	0.000020842886323	"09:30-01:00; Su off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:45-14:30,17:45-22:00; PH off"
1	0.000001926563262	0.000020842886323	"Mo-We 17:00-22:00; Th-Sa 17:00-23:00; Su 15:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 17:00-01:00, Fr-Sa 17:00-02:00, Su 15:00-23:00; Jan 1,Dec 18,24,31 off"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-24:00;Fr, Sa 11:00-02:00;Su 12:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:30-14:30,17:00-23:30; Sa-Su 00:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa,PH 09:00-22:00; Su off"
1	0.000001926563262	0.000020842886323	"Lunch 11:30-15:00 Dinner 18:00-21:30 定休日:火水"
1	0.000001926563262	0.000020842886323	"Lunch 11:30-15:00 Dinner 17:00-19:30 無休"
1	0.000001926563262	0.000020842886323	"11:00-19:30 定休日:火曜(原則)"
1	0.000001926563262	0.000020842886323	"水-月 11：30-20:00"
1	0.000001926563262	0.000020842886323	"Mo - Fr 10:00 - 15:00; Sa 10:00 - 13:00"
1	0.000001926563262	0.000020842886323	"Mo,We,Th,Fr,Sa,Su 11:30-14:00,18:00+; Tu off"
1	0.000001926563262	0.000020842886323	"Tu-Fr 10:00-15:00,17:00-24:00; Sa,Su 10:00-23:00"
1	0.000001926563262	0.000020842886323	"Apr-Oct 11:00-23:00; Apr-Oct Sa,Su,PH 11:00-22:00; Mo off"
1	0.000001926563262	0.000020842886323	"Tu-Sa 17:00-22:00; PH Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 12:00-24:00; Fr,Sa 12:00-06:00; Su 12:00-24:00"
1	0.000001926563262	0.000020842886323	"10:30-17:00 定休日:木曜(祝日の場合営業) 5月～10月無休"
1	0.000001926563262	0.000020842886323	"12 am -12 pm"
1	0.000001926563262	0.000020842886323	"Su-Th 12:00-23:00; Fr-Sa 10:00-00:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 00:00-00:30,11:00-15:00,17:00-24:00"
1	0.000001926563262	0.000020842886323	"H-V: 11:00-22:45"
1	0.000001926563262	0.000020842886323	"Mo-Th 10:30-22:30; Fr-Sa 10:30-24:00; Su 12:00-22:30"
1	0.000001926563262	0.000020842886323	"Mo-We 12:00-15:00,20:00-23:00; Th-Fr 12:00-15:00,19:30-23:00; Sa-Su 12:00-16:00,19:30-23:00"
1	0.000001926563262	0.000020842886323	"10:30-26:00"
1	0.000001926563262	0.000020842886323	"9:00-29:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:00-20:00; Sa 12:00-20:00"
1	0.000001926563262	0.000020842886323	"mo-fr 11-22, sa-su 12-22"
1	0.000001926563262	0.000020842886323	"Mo-Sa 17:30-23:00; Su 12:00-14:30,17:30-23:00"
1	0.000001926563262	0.000020842886323	"lu-dim 20:00 21:30"
1	0.000001926563262	0.000020842886323	"Juliet, Aout"
1	0.000001926563262	0.000020842886323	"Mo,We-Fr 12:00-15:00,17:00-22:00; Sa-Su,PH 12:00-22:00; Tu off"
1	0.000001926563262	0.000020842886323	"Mo-Fr 12:00-15:00,19:00-23:00; Sa 19:00-23:00"
1	0.000001926563262	0.000020842886323	"closed on mornings"
1	0.000001926563262	0.000020842886323	"Mo-Fr 09:00-17:00; Sa 12:00-15:00"
1	0.000001926563262	0.000020842886323	"Mo,We,Su 10:00-24:00; Tu,Th,Sa 10:00-02:00"
1	0.000001926563262	0.000020842886323	"Sa-Th 11:00-24:00; Fr 11:00-02:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 10:00-23:00; Fr 10:00-01:00; Sa 10:00-02:00; Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Th, Su 12:00-22:00; Fr-Sa 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:00-19:00; Sa 11:00-17:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 12:00-23:00; Fr 12:00-02:00; Sa 14:00-02:00; Su 14:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo 08:00-09:00,18:15-19:45,20:00-22:00;Tu 08:00-09:00,18:30-20:00,20:15-21:45;We 08:00-09:00,19:30-21:00;Th 08:00-09:00,19:30-21:00;Fr 08:00-09:00;Su 19:30+"
1	0.000001926563262	0.000020842886323	"Mo-Sa 18:00-23:00; Tu off; Su 12:00-15:00,18:00-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 12:00+; Sa-Su 12:00+"
1	0.000001926563262	0.000020842886323	"Sa-Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:00-23:00; Sa 11:00-24:00; Su 13:00-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 14:00-22:00; Sa-Su 12:00-22:00; PH off"
1	0.000001926563262	0.000020842886323	"11:00-24:00 ""warme Küche von 11:00 Uhr bis 14:00 Uhr und von 17:00 Uhr bis 23:00 Uhr""; We off"
1	0.000001926563262	0.000020842886323	"Mo, We-Fr 17:30-23:00; Sa, Su 12:00-14:30, 17:30-23:00"
1	0.000001926563262	0.000020842886323	"Fr-Sa 09:00-02:00; Su,Mo-Th 09:00-01:00"
1	0.000001926563262	0.000020842886323	"Tu 17:00+; Fr,Sa,Su 11:00-14:00; Mo off"
1	0.000001926563262	0.000020842886323	"Mo-Th 12:00-13:45; Fr 12:00-13:45, 19:00-21:30; Sa 19:00-22:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 08:00-24:00; Th off"
1	0.000001926563262	0.000020842886323	"Tu 17:00-23:00; We-Sa 11:00-14:00, 17:00-23:00; Su 11:00-21:00"
1	0.000001926563262	0.000020842886323	"Su-Th 11:30-14:00,16:30-22:00; Fr-Sa 11:30-14:00,16:30-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 13:00-21:00; Fr-Sa 13:00-22:00; Su 13:00-21:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 17:00-24:00; We 12:00-14:30,17:00-24:00; Su 12:00-22:15"
