?n	?predicate
1	<http://linkedgeodata.org/ontology/ref%3Ahagen>
1	<http://linkedgeodata.org/ontology/ref%3Aico>
1	<http://linkedgeodata.org/ontology/ref%3Aine>
1	<http://linkedgeodata.org/ontology/ref%3Ait%3Acf>
1	<http://linkedgeodata.org/ontology/ref%3Alfdh>
1	<http://linkedgeodata.org/ontology/ref%3Alotto>
1	<http://linkedgeodata.org/ontology/ref%3Anld>
1	<http://linkedgeodata.org/ontology/ref%3Anpu>
1	<http://linkedgeodata.org/ontology/ref%3Aogrn>
1	<http://linkedgeodata.org/ontology/ref%3Aogrnip>
1	<http://linkedgeodata.org/ontology/ref%3Area>
1	<http://linkedgeodata.org/ontology/ref%3Atin>
1	<http://linkedgeodata.org/ontology/ref%3Atobacco>
1	<http://linkedgeodata.org/ontology/ref%3Avatint>
1	<http://linkedgeodata.org/ontology/ref%3Aviaf>
1	<http://linkedgeodata.org/ontology/ref%3Azh>
1	<http://linkedgeodata.org/ontology/ref_catastral>
1	<http://linkedgeodata.org/ontology/ref_heritage>
1	<http://linkedgeodata.org/ontology/regular%3Aopening_hours>
1	<http://linkedgeodata.org/ontology/remark>
1	<http://linkedgeodata.org/ontology/reopening>
1	<http://linkedgeodata.org/ontology/reservation%3Anote>
1	<http://linkedgeodata.org/ontology/reserve%3Atable%3Aemail>
1	<http://linkedgeodata.org/ontology/reserve%3Atable%3Aurl>
1	<http://linkedgeodata.org/ontology/resort>
1	<http://linkedgeodata.org/ontology/restaurant%3Abar>
1	<http://linkedgeodata.org/ontology/restaurant%3Aname>
1	<http://linkedgeodata.org/ontology/restaurant%3Aself_governing>
1	<http://linkedgeodata.org/ontology/restaurant_type>
1	<http://linkedgeodata.org/ontology/restriction>
1	<http://linkedgeodata.org/ontology/retail>
1	<http://linkedgeodata.org/ontology/ristorante>
1	<http://linkedgeodata.org/ontology/roof%3Aaccess>
1	<http://linkedgeodata.org/ontology/roof%3Adirection>
1	<http://linkedgeodata.org/ontology/roof%3Amaterial%3Atype>
1	<http://linkedgeodata.org/ontology/roof_pitch>
1	<http://linkedgeodata.org/ontology/rooms%3Aappartements>
1	<http://linkedgeodata.org/ontology/rooms%3Abath_shower_toilet>
1	<http://linkedgeodata.org/ontology/rooms%3Adisabled>
1	<http://linkedgeodata.org/ontology/rooms%3Afoursome>
1	<http://linkedgeodata.org/ontology/rooms%3Asuites>
1	<http://linkedgeodata.org/ontology/rooms%3Atriple>
1	<http://linkedgeodata.org/ontology/rooms%3Avault>
1	<http://linkedgeodata.org/ontology/round>
1	<http://linkedgeodata.org/ontology/ruin>
1	<http://linkedgeodata.org/ontology/rwc_ca%3Aid>
1	<http://linkedgeodata.org/ontology/sahra>
1	<http://linkedgeodata.org/ontology/saison>
1	<http://linkedgeodata.org/ontology/sales_area>
1	<http://linkedgeodata.org/ontology/sandwich>
1	<http://linkedgeodata.org/ontology/sanitary_dump_station>
1	<http://linkedgeodata.org/ontology/sat>
1	<http://linkedgeodata.org/ontology/scenic>
1	<http://linkedgeodata.org/ontology/seafood>
1	<http://linkedgeodata.org/ontology/seamark%3Ahulk%3Acategory>
1	<http://linkedgeodata.org/ontology/seamark%3Alandmark%3Aheight>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3A1%3Acategory>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3A1%3Acharacter>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3A1%3Acolour>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3A1%3Aexhibition>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3A1%3Amultiple>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3A2%3Acategory>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3A2%3Acharacter>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3A2%3Acolour>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3A2%3Aexhibition>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3A2%3Amultiple>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3Acharacter>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3Acolour>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3Aheight>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3Aperiod>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3Arange>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3Areference>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3Asequence>
1	<http://linkedgeodata.org/ontology/seamark%3Asmall_craft_facility%3A1%3Acategory>
1	<http://linkedgeodata.org/ontology/seamark%3Asource>
1	<http://linkedgeodata.org/ontology/search_name>
1	<http://linkedgeodata.org/ontology/seasonable>
1	<http://linkedgeodata.org/ontology/security>
1	<http://linkedgeodata.org/ontology/security%3Abar>
1	<http://linkedgeodata.org/ontology/security%3Adescription>
1	<http://linkedgeodata.org/ontology/sell%3Aburger>
1	<http://linkedgeodata.org/ontology/sell%3Awine>
1	<http://linkedgeodata.org/ontology/sells>
1	<http://linkedgeodata.org/ontology/service%3Abicycle%3Acharging>
1	<http://linkedgeodata.org/ontology/service%3Abicycle%3Acharging%3Acapacity>
1	<http://linkedgeodata.org/ontology/service%3Abicycle%3Adiy>
1	<http://linkedgeodata.org/ontology/service%3Abicycle%3Apump>
1	<http://linkedgeodata.org/ontology/service%3Abicycle%3Arental>
1	<http://linkedgeodata.org/ontology/service%3Acafe>
1	<http://linkedgeodata.org/ontology/service_hours%3Akitchen>
1	<http://linkedgeodata.org/ontology/services>
1	<http://linkedgeodata.org/ontology/serving_system>
1	<http://linkedgeodata.org/ontology/serving_system%3Aa_la_carte>
1	<http://linkedgeodata.org/ontology/serving_system%3Arodizio>
1	<http://linkedgeodata.org/ontology/sh>
1	<http://linkedgeodata.org/ontology/shape%3Aelevation>
1	<http://linkedgeodata.org/ontology/shared_kitchen>
1	<http://linkedgeodata.org/ontology/shop%20%28%3F%29>
1	<http://linkedgeodata.org/ontology/shop_3>
1	<http://linkedgeodata.org/ontology/sigle>
1	<http://linkedgeodata.org/ontology/size>
1	<http://linkedgeodata.org/ontology/ski>
1	<http://linkedgeodata.org/ontology/skittle>
1	<http://linkedgeodata.org/ontology/skittle_alley>
1	<http://linkedgeodata.org/ontology/sky_tv>
1	<http://linkedgeodata.org/ontology/slogan>
1	<http://linkedgeodata.org/ontology/smoker>
1	<http://linkedgeodata.org/ontology/smoking%3Adescription>
1	<http://linkedgeodata.org/ontology/smoking%3Adescription%3Ade>
1	<http://linkedgeodata.org/ontology/smoking%3Aoutdoor>
1	<http://linkedgeodata.org/ontology/smoking%3Asource>
1	<http://linkedgeodata.org/ontology/smoking_1>
1	<http://linkedgeodata.org/ontology/smokingcabinet>
1	<http://linkedgeodata.org/ontology/snacks>
1	<http://linkedgeodata.org/ontology/social>
1	<http://linkedgeodata.org/ontology/solarium>
1	<http://linkedgeodata.org/ontology/soruce_ref>
1	<http://linkedgeodata.org/ontology/source%20d%27alimentation>
1	<http://linkedgeodata.org/ontology/source%3Aaddr%3Astreet>
1	<http://linkedgeodata.org/ontology/source%3Aaddr%3Awebsite>
1	<http://linkedgeodata.org/ontology/source%3Aam>
1	<http://linkedgeodata.org/ontology/source%3Abranch>
1	<http://linkedgeodata.org/ontology/source%3Abuilding%3Alevels>
1	<http://linkedgeodata.org/ontology/source%3Aclassification>
1	<http://linkedgeodata.org/ontology/source%3Acousin>
1	<http://linkedgeodata.org/ontology/source%3Adescription>
1	<http://linkedgeodata.org/ontology/source%3Adetail>
1	<http://linkedgeodata.org/ontology/source%3Adisused>
1	<http://linkedgeodata.org/ontology/source%3Aen>
1	<http://linkedgeodata.org/ontology/source%3Afax>
1	<http://linkedgeodata.org/ontology/source%3Afhrs%3Aid>
1	<http://linkedgeodata.org/ontology/source%3Afile>
1	<http://linkedgeodata.org/ontology/source%3Afilename>
1	<http://linkedgeodata.org/ontology/source%3Ainternet_access>
1	<http://linkedgeodata.org/ontology/source%3Aja>
1	<http://linkedgeodata.org/ontology/source%3Aname%3Adate>
1	<http://linkedgeodata.org/ontology/source%3Apart>
1	<http://linkedgeodata.org/ontology/source%3Ashop>
1	<http://linkedgeodata.org/ontology/source%3Astars>
1	<http://linkedgeodata.org/ontology/source%3Astatus>
1	<http://linkedgeodata.org/ontology/source%3Atags>
1	<http://linkedgeodata.org/ontology/source%3Atoilets%3Awheelchair>
1	<http://linkedgeodata.org/ontology/source%3Awfs>
1	<http://linkedgeodata.org/ontology/source%3Awikimedia_image>
1	<http://linkedgeodata.org/ontology/source_id>
1	<http://linkedgeodata.org/ontology/source_ref%3A3D>
1	<http://linkedgeodata.org/ontology/source_ref%3Aphone>
1	<http://linkedgeodata.org/ontology/southglos%3Afood>
1	<http://linkedgeodata.org/ontology/spa>
1	<http://linkedgeodata.org/ontology/special>
1	<http://linkedgeodata.org/ontology/specialty>
1	<http://linkedgeodata.org/ontology/sport_1>
1	<http://linkedgeodata.org/ontology/sports_bar>
1	<http://linkedgeodata.org/ontology/stage>
1	<http://linkedgeodata.org/ontology/stamping_machine>
1	<http://linkedgeodata.org/ontology/stars%3Amichelin_guide>
1	<http://linkedgeodata.org/ontology/stars%3Atype>
1	<http://linkedgeodata.org/ontology/start_date%3Arestaurant>
1	<http://linkedgeodata.org/ontology/steak_house>
1	<http://linkedgeodata.org/ontology/steps>
1	<http://linkedgeodata.org/ontology/stories>
1	<http://linkedgeodata.org/ontology/sttimecoef>
1	<http://linkedgeodata.org/ontology/suites>
1	<http://linkedgeodata.org/ontology/supper_hours>
1	<http://linkedgeodata.org/ontology/surveillance%3Azone>
1	<http://linkedgeodata.org/ontology/survey%3Aaudio>
1	<http://linkedgeodata.org/ontology/survey%3Adate%3Aopening_hours>
1	<http://linkedgeodata.org/ontology/tabac>
1	<http://linkedgeodata.org/ontology/table_service>
1	<http://linkedgeodata.org/ontology/tagesessen%3Atimes>
1	<http://linkedgeodata.org/ontology/tagline>
1	<http://linkedgeodata.org/ontology/tags>
1	<http://linkedgeodata.org/ontology/take-out>
1	<http://linkedgeodata.org/ontology/takeaway%3Apizza>
1	<http://linkedgeodata.org/ontology/telephone_1>
1	<http://linkedgeodata.org/ontology/telephone_2>
1	<http://linkedgeodata.org/ontology/temporarily_closed_amenity>
1	<http://linkedgeodata.org/ontology/temporary%3Adate_off>
1	<http://linkedgeodata.org/ontology/temporary%3Adate_on>
1	<http://linkedgeodata.org/ontology/temporary%3Adisused%3Aamenity>
1	<http://linkedgeodata.org/ontology/temporary%3Aopening_hours>
1	<http://linkedgeodata.org/ontology/tenant%3Aaddr%3Acity>
1	<http://linkedgeodata.org/ontology/tenant%3Aaddr%3Acountry>
1	<http://linkedgeodata.org/ontology/tenant%3Aaddr%3Ahousenumber>
1	<http://linkedgeodata.org/ontology/tenant%3Aaddr%3Apostcode>
1	<http://linkedgeodata.org/ontology/tenant%3Aaddr%3Astreet>
1	<http://linkedgeodata.org/ontology/terasse>
1	<http://linkedgeodata.org/ontology/terrace%3Aplaces>
1	<http://linkedgeodata.org/ontology/terras>
1	<http://linkedgeodata.org/ontology/terrasse>
1	<http://linkedgeodata.org/ontology/tfn>
1	<http://linkedgeodata.org/ontology/tiger%3Aname_base>
1	<http://linkedgeodata.org/ontology/tiger%3Aname_direction_prefix>
1	<http://linkedgeodata.org/ontology/tiger%3Aname_type>
1	<http://linkedgeodata.org/ontology/tiger%3Aseparated>
1	<http://linkedgeodata.org/ontology/tiger%3Asource>
1	<http://linkedgeodata.org/ontology/tiger%3Atlid>
1	<http://linkedgeodata.org/ontology/tiger%3Aupload_uuid>
1	<http://linkedgeodata.org/ontology/tiger%3Azip_left>
1	<http://linkedgeodata.org/ontology/tiger%3Azip_right>
1	<http://linkedgeodata.org/ontology/time_off>
1	<http://linkedgeodata.org/ontology/time_on>
1	<http://linkedgeodata.org/ontology/timetable>
1	<http://linkedgeodata.org/ontology/tobbaco>
1	<http://linkedgeodata.org/ontology/toilet%3Aautomatic_door>
1	<http://linkedgeodata.org/ontology/toilets%3Adisabled>
1	<http://linkedgeodata.org/ontology/toilets%3Adistance_meter>
1	<http://linkedgeodata.org/ontology/toilets%3Afee>
1	<http://linkedgeodata.org/ontology/toilets%3Anette_toilette>
1	<http://linkedgeodata.org/ontology/toilets%3Asupervisor>
1	<http://linkedgeodata.org/ontology/tourism%3Aimage>
1	<http://linkedgeodata.org/ontology/toys>
1	<http://linkedgeodata.org/ontology/training>
1	<http://linkedgeodata.org/ontology/transportation>
1	<http://linkedgeodata.org/ontology/trendy>
1	<http://linkedgeodata.org/ontology/tunnel>
1	<http://linkedgeodata.org/ontology/type%20de%20structure>
1	<http://linkedgeodata.org/ontology/type%20de%20stucture>
1	<http://linkedgeodata.org/ontology/udcode>
1	<http://linkedgeodata.org/ontology/udcom_name>
1	<http://linkedgeodata.org/ontology/udlabel>
1	<http://linkedgeodata.org/ontology/udmap_name>
1	<http://linkedgeodata.org/ontology/udprop>
1	<http://linkedgeodata.org/ontology/udrev>
1	<http://linkedgeodata.org/ontology/udsb%3Aref>
1	<http://linkedgeodata.org/ontology/udtype>
1	<http://linkedgeodata.org/ontology/ufrn%3Acodigo_unidade>
1	<http://linkedgeodata.org/ontology/umts%3ALAC>
1	<http://linkedgeodata.org/ontology/umts%3ARNC>
1	<http://linkedgeodata.org/ontology/umts%3Acellid>
1	<http://linkedgeodata.org/ontology/un>
1	<http://linkedgeodata.org/ontology/unimainz%3AbuildingId>
1	<http://linkedgeodata.org/ontology/unnamed>
1	<http://linkedgeodata.org/ontology/unset>
1	<http://linkedgeodata.org/ontology/updated>
1	<http://linkedgeodata.org/ontology/upload_tag>
1	<http://linkedgeodata.org/ontology/url%3Amenu>
1	<http://linkedgeodata.org/ontology/url_1>
1	<http://linkedgeodata.org/ontology/urlname>
1	<http://linkedgeodata.org/ontology/use>
1	<http://linkedgeodata.org/ontology/user_defined_other>
1	<http://linkedgeodata.org/ontology/utilization>
1	<http://linkedgeodata.org/ontology/uuid%3Abuilding>
1	<http://linkedgeodata.org/ontology/valet>
1	<http://linkedgeodata.org/ontology/value>
1	<http://linkedgeodata.org/ontology/vaporizing>
1	<http://linkedgeodata.org/ontology/vendor_01>
1	<http://linkedgeodata.org/ontology/vendor_02>
1	<http://linkedgeodata.org/ontology/vendor_03>
1	<http://linkedgeodata.org/ontology/vendor_04>
1	<http://linkedgeodata.org/ontology/vendor_05>
1	<http://linkedgeodata.org/ontology/vendor_06>
1	<http://linkedgeodata.org/ontology/vendor_07>
1	<http://linkedgeodata.org/ontology/vendor_08>
1	<http://linkedgeodata.org/ontology/vendor_09>
1	<http://linkedgeodata.org/ontology/vendor_10>
1	<http://linkedgeodata.org/ontology/vendor_11>
1	<http://linkedgeodata.org/ontology/viewpoint>
1	<http://linkedgeodata.org/ontology/voltage>
1	<http://linkedgeodata.org/ontology/vydrysek>
1	<http://linkedgeodata.org/ontology/wall%3Athickness>
1	<http://linkedgeodata.org/ontology/warning>
1	<http://linkedgeodata.org/ontology/was%3Aname%3Asv>
1	<http://linkedgeodata.org/ontology/was%3Awebsite>
1	<http://linkedgeodata.org/ontology/washing_machine>
1	<http://linkedgeodata.org/ontology/washroom>
1	<http://linkedgeodata.org/ontology/waste_basket>
1	<http://linkedgeodata.org/ontology/waste_disposal>
1	<http://linkedgeodata.org/ontology/waterway%3Asign>
1	<http://linkedgeodata.org/ontology/waypoint>
1	<http://linkedgeodata.org/ontology/webcam>
1	<http://linkedgeodata.org/ontology/webmail>
1	<http://linkedgeodata.org/ontology/webs>
1	<http://linkedgeodata.org/ontology/website%3A1>
1	<http://linkedgeodata.org/ontology/website%3Aalt>
1	<http://linkedgeodata.org/ontology/website%3Ade>
1	<http://linkedgeodata.org/ontology/website%3Afoursquare>
1	<http://linkedgeodata.org/ontology/website%3Ahotel>
1	<http://linkedgeodata.org/ontology/website%3Ait>
1	<http://linkedgeodata.org/ontology/website%3Amenu%3Aen>
1	<http://linkedgeodata.org/ontology/website%3Amenu%3Afr>
1	<http://linkedgeodata.org/ontology/website%3Amobile>
1	<http://linkedgeodata.org/ontology/website%3Aold>
1	<http://linkedgeodata.org/ontology/website%3Aother>
1	<http://linkedgeodata.org/ontology/website%3Arelated>
1	<http://linkedgeodata.org/ontology/website%3Arelated2>
1	<http://linkedgeodata.org/ontology/website%3Areviews>
1	<http://linkedgeodata.org/ontology/website%3Aunofficial>
1	<http://linkedgeodata.org/ontology/website%3Avlaanderen-vakantieland>
1	<http://linkedgeodata.org/ontology/website%5B2%5D>
1	<http://linkedgeodata.org/ontology/website_unchecked>
1	<http://linkedgeodata.org/ontology/wheelchair%3Adescription%3Anl>
1	<http://linkedgeodata.org/ontology/wheelchair%3Aelevator>
1	<http://linkedgeodata.org/ontology/wheelchair%3Aheight>
1	<http://linkedgeodata.org/ontology/wheelchair%3Aoutdoor>
1	<http://linkedgeodata.org/ontology/wheelchair%3Astep_height_1>
1	<http://linkedgeodata.org/ontology/wheelmap%3Adescription>
1	<http://linkedgeodata.org/ontology/whellchair%3Ainfo%3Ade>
1	<http://linkedgeodata.org/ontology/whirlpool>
1	<http://linkedgeodata.org/ontology/wifi%3Afree>
1	<http://linkedgeodata.org/ontology/wifi%3Assid>
1	<http://linkedgeodata.org/ontology/wifi_name>
1	<http://linkedgeodata.org/ontology/windmill>
1	<http://linkedgeodata.org/ontology/windmill%3Avanes>
1	<http://linkedgeodata.org/ontology/wlan%3Aoperator>
1	<http://linkedgeodata.org/ontology/wood_fired>
1	<http://linkedgeodata.org/ontology/working%20days>
1	<http://linkedgeodata.org/ontology/www>
1	<http://linkedgeodata.org/ontology/yes>
1	<http://linkedgeodata.org/ontology/zona%20de%20abastecimento>
